NAM 1 Hum,NAM 2 Hum,NAM 1 Temp,NAM 2 Temp,Luftdaten Hum,Luftdaten Temp,Luftdaten PM10,Luftdaten PM2.5,Reference PM10,Reference PM2.5
47.09,41.16,22.98,25.9,34.97,33,8.05869565217391,4.45608695652173,50.8,21.7
44.22,37.84,23.58,26.53,37.2,30.43,9.00833333333333,5.67416666666666,37.6,16.5
41.85,37.06,24.24,26.6,44.49,24.95,10.1069565217391,6.21739130434782,36.1,17.1
35.65,31.48,24.99,26.82,41.84,24.31,8.8125,3.56083333333333,30.9,15.4
33.02,31.83,26.12,26.27,41.91,24.13,7.63695652173913,3.18260869565217,30.4,14
32.38,33.9,26.06,24.72,41.73,24.04,8.32521739130434,2.94565217391304,32,14.3
37.07,37.58,23.66,23.33,44.46,23.46,10.2933333333333,3.655,30,13.7
43.98,44.24,22.08,22.12,53.55,21.5,10.5847826086956,4.41173913043478,37.3,16.7
54.3,53.93,20.43,20.62,69.15,19.87,14.1469565217391,6.73434782608695,35.2,19.1
58.33,58.45,19.46,19.76,77.08,18.97,10.6533333333333,5.85666666666666,47.9,22.2
62.12,62.51,18.44,18.84,84.41,17.92,12.6143478260869,6.54086956521739,36.1,19.3
66.65,67.22,17.25,17.41,89.75,17.02,13.7612499999999,7.98166666666666,41.5,21.4
70.08,70.64,16.6,17.11,91.95,16.46,19.5082608695652,11.28,35.8,22.3
71.83,72.31,16.29,16.68,93.77,15.72,18.5791666666666,13.7133333333333,37.1,26.4
73.58,74.38,15.92,15.96,95.45,15,14.951304347826,12.1691304347826,31.5,23.1
74.64,76.36,15.6,15.07,95.68,15.11,15.4966666666666,12.52,24.8,19.7
75.33,77.81,15.74,14.92,95.64,15.25,14.5486956521739,12.4573913043478,24.9,20.3
74.66,76.95,16.15,15.87,96.17,15.05,18.4525,15.6370833333333,25.3,21
75,78.29,15.62,15.31,98.02,14.24,26.3295652173913,22.0795652173913,27.9,22.9
76.29,79.41,15.42,15.03,98.7,14.22,34.9454166666666,26.3304166666666,34.4,26.8
74.38,76.66,16.42,16.1,96.27,15.7,28.9325,21.9958333333333,45.4,33.1
68.91,69.17,18.5,18.63,90.82,18.43,18.0991304347826,13.5539130434782,46.9,33.8
62.22,60.62,20.69,21.45,52.09,29.14,10.3226086956521,6.43347826086956,38.4,27
56.95,53.26,21.68,23.32,39.69,32.71,8.99208333333333,4.87958333333333,39.5,20.2
51.26,46.67,22.69,24.72,38.37,32.12,7.58695652173913,4.30086956521739,38.6,17.5
46.64,43.97,24.38,25.63,44.44,28.06,8.49652173913043,4.66869565217391,31.9,15.8
46.3,47.82,24.34,23.8,53.19,23.93,8.07958333333333,4.23208333333333,34.3,15.6
44.68,47.55,24.73,23.67,53.94,23.81,10.7930434782608,5.71347826086956,,
45.54,48.08,24.43,23.41,55.39,23.12,12.5426086956521,8.1,,
45.94,48.18,24.05,23.18,56.2,23.03,12.6808695652173,7.74521739130434,,
46.95,49.12,23.61,22.9,57.46,22.59,8.91333333333333,4.77333333333333,,
50.78,51.94,22.35,22.25,62.5,21.67,6.27434782608695,3.16521739130434,,
64.35,68.18,20.36,19.88,82.63,19.88,6.37166666666666,3.44708333333333,,
69.08,69.3,18.8,18.94,91.27,18.27,4.63086956521739,3.03130434782608,,
67.22,68.64,18.01,18.08,87,17.72,7.27842105263157,2.31105263157894,,
61.84,62.21,17.29,17.48,82.67,16.98,8.49583333333333,2.13041666666666,,
60.73,61.35,16.3,16.5,81.65,15.65,7.71086956521739,1.8591304347826,,
60.27,60.16,15.29,15.47,81.75,14.54,7.43458333333333,1.7825,,
61.98,61.67,14.41,14.63,83.8,13.6,7.58434782608695,1.87695652173913,,
65.12,65.31,13.75,13.88,89.35,12.69,8.71541666666666,2.02875,,
68.16,69.32,13,13.02,92.87,11.63,9.35434782608695,2.26478260869565,,
70.04,71.79,12.46,12.38,94.65,10.98,11.4345833333333,3.70208333333333,,
72.13,74.18,11.93,11.78,95.96,10.58,10.5308333333333,2.79291666666666,,
73.53,76.05,11.63,11.42,97.05,10.22,15.4539130434782,3.76,,
71.49,73.75,12.69,12.27,96.01,10.88,12.0658333333333,3.06833333333333,,
65.97,67.4,14.47,14.21,92.93,12.81,12.77,2.99869565217391,,
59.46,60.5,16.28,16.06,49.8,25.27,9.67874999999999,2.79374999999999,,
57.05,53.15,16.66,17.89,40.3,26.36,13.5534782608695,3.28217391304347,,
,45.26,,19.19,37.71,25.44,8.19086956521739,2.35869565217391,,
,41.09,,19.73,40.29,22.65,7.79173913043478,2.32260869565217,,
,37.32,,20.41,45.47,19.32,7.305,1.91625,,
,34.58,,20.94,43.39,19.5,6.22608695652173,1.69739130434782,,
,34.93,,20.9,43.41,19.44,6.80478260869565,1.84869565217391,,
,36.75,,19.3,44.33,18.96,6.56954545454545,1.87681818181818,,
,38.94,,18.16,46.51,17.95,7.27958333333333,2.07,,
,43.53,,17.17,51.23,16.72,10.0152173913043,2.71739130434782,,
,48.5,,15.93,56.9,15.39,10.2465217391304,2.64173913043478,,
,51.72,,15.22,62.73,14.53,13.7395833333333,4.95833333333333,,
,54.59,,14.56,68.08,13.73,15.491304347826,4.88,,
,57.03,,13.78,72.53,13,14.1291666666666,4.75291666666666,,
,59.38,,13.32,76.84,12.36,16.065652173913,4.95217391304347,,
,61.77,,12.59,81.53,11.73,14.8647826086956,4.83565217391304,,
,63.88,,12.14,86.85,11.22,14.7704347826086,5.36260869565217,,
,65.73,,11.62,88.18,10.77,14.5673913043478,5.54478260869565,,
,67.46,,11.04,90.83,10.18,13.25875,5.67583333333333,,
,70.01,,9.72,91.98,9.56,14.2717391304347,5.64478260869565,,
,73.19,,8.96,92.35,9.21,13.83,5.19833333333333,,
,74.44,,8.47,92.57,9.16,15.5039130434782,5.97608695652173,,
,69.58,,10.82,89.07,10.88,11.6247826086956,4.13043478260869,,
,60.96,,13.3,78.45,13.5,11.2570833333333,3.88166666666666,,
,51.24,,16.6,42.65,25.28,9.3491304347826,3.35652173913043,,
,43.64,,19.07,33.7,27.62,8.52625,2.87166666666666,,
,39.43,,20.4,33.46,26.54,6.9991304347826,2.52739130434782,,
,37.15,,21.35,36.03,24.83,9.99541666666666,3.28041666666666,,
,33.6,,22.5,40.73,21.83,8.59826086956521,2.7895652173913,,
,33.68,,22.39,40.48,22.21,7.25086956521739,2.33434782608695,,
,35.62,,21.94,41.94,21.86,7.30608695652173,2.33304347826086,,
,37.59,,21.96,44.92,21.55,8.13875,2.4225,,
,41.26,,21.44,49.63,20.85,9.53869565217391,3.48173913043478,,
,45.76,,20.59,56.14,19.62,8.62875,3.00166666666666,,
,49.98,,19.47,62.88,18.4,9.08521739130434,3.40130434782608,,
,53.44,,18.7,67.89,17.91,7.415,3.29291666666666,,
,52.94,,19.2,66.6,18.57,7.41869565217391,3.36652173913043,,
,49.73,,19.83,64.37,18.71,6.80391304347826,3.3795652173913,,
,51.27,,19.11,66.6,17.95,6.74166666666666,3.32458333333333,,
,49.62,,18.65,61.63,17.65,6.00043478260869,2.7695652173913,,
,44.14,,18.56,54.59,17.7,4.63130434782608,2.15608695652173,,
,44.65,,18.32,54.85,17.4,4.90166666666666,2.01458333333333,,
,47.63,,17.88,58.39,16.96,4.95478260869565,1.96695652173913,,
,50.49,,17.42,61.82,16.61,4.54541666666666,1.78541666666666,,
,51.52,,16.94,64.34,16.09,8.445,2.17458333333333,,
,52.69,,16.07,65.74,15.24,14.7926086956521,3.50347826086956,,
,52.92,,15.46,66.28,14.71,18.3926086956521,3.77217391304347,,
48.78,49.21,16.27,16.17,59.9,15.44,19.1945833333333,4.01291666666666,,
46.28,45.91,16.9,16.92,48.46,19.91,15.54,3.79217391304347,,
43.94,43.19,18.35,18,39.95,22.71,13.9874999999999,4.03625,,
41.11,42.03,19.46,18.77,44.3,20.63,15.1373913043478,3.77608695652173,,
39.46,39.21,19.27,19.36,40.35,22.13,13.0565217391304,3.36608695652173,,
39.11,38.59,19.62,19.75,46,19.06,14.6345833333333,3.30666666666666,,
38.33,37.49,19.7,20.09,47.17,18.68,15.9660869565217,3.46260869565217,,
37.08,38.46,20.57,19.6,47.85,18.5,16.5025,3.62291666666666,,
36.69,39.9,20.29,18.66,47.57,18.37,18.5582608695652,3.81521739130434,,
39.36,41.83,18.72,17.7,49.6,17.22,17.4582608695652,3.86304347826086,,
41.49,42.71,17.2,16.88,50.79,16.28,17.2645833333333,3.83666666666666,,
44.41,44.71,16.06,16.1,53.21,15.43,18.5269565217391,3.88434782608695,,
46.2,46.18,15.29,15.46,55.2,14.67,17.0821739130434,3.99217391304347,,
49.08,48.9,14.29,14.58,58.68,13.72,18.8960869565217,4.25043478260869,,
52.96,51.52,13.09,13.79,63.22,12.73,21.1845833333333,4.63291666666666,,
55.95,54.4,12.43,13.08,69.18,11.93,27.5352173913043,5.66695652173913,,
56.91,56.73,12.15,12.46,74.37,11.29,20.1126086956521,4.53695652173913,,
58.22,59.07,11.85,11.95,78.47,10.73,19.96875,4.37875,,
61.24,62.09,11.28,11.43,84.5,10.07,21.975652173913,4.7691304347826,,
63.24,64.61,10.94,11.02,89.42,9.53,20.75875,4.74041666666666,,
65.02,66.66,10.55,10.65,91.14,9.26,20.4660869565217,4.90173913043478,,
67.43,69.63,10.31,10.37,93.16,8.9,21.581304347826,5.2791304347826,,
71.4,73.92,10.2,10.19,95.13,8.95,22.2320833333333,5.995,,
70.8,73.18,10.95,10.71,94.2,10.02,22.2573913043478,5.90347826086956,,
67,67.71,12.23,12.28,91.67,11.15,19.7226086956521,5.13739130434782,28.8,25.6
58.37,56.54,14.73,15.53,53.79,22.11,14.1633333333333,4.17291666666666,27.2,24.8
53.09,50.08,15.78,16.95,45.65,21.36,11.2052173913043,2.99260869565217,46.9,19.4
48.03,47.75,16.82,16.76,53.18,17.13,11.205,2.55625,34.5,13.4
,45.69,,16.61,53.16,16.8,10.1834782608695,2.83521739130434,29.8,11.9
,44.09,,16.69,51.77,16.62,10.6230434782608,2.84086956521739,37.4,13.7
43.07,43.8,17.6,17.15,52.42,16.49,10.2999999999999,2.735,34.6,15.1
45.67,47.09,16.53,16.16,55.7,15.8,10.7421739130434,2.76521739130434,35.8,15.4
45.77,46.89,16.26,16.1,55.85,15.7,9.2691304347826,2.29652173913043,35.2,14.6
52.71,57.29,15.14,14.42,71.81,13.54,8.46708333333333,2.15833333333333,28.9,11.7
71.37,77.79,12,10.74,95.8,10.04,3.49304347826086,1.31739130434782,26.7,10.7
73,78.99,11.52,10.81,96.7,10.1,5.08375,1.8775,9.3,7.9
76.53,81.3,10.17,9.69,98.41,8.83,5.20086956521739,1.66695652173913,9.7,8.5
78.44,82.58,9.28,9.01,99.3,8.24,4.50304347826086,1.83217391304347,8.8,8
77.92,82.24,9.2,8.88,99.27,8.03,5.44041666666666,2.18166666666666,8.6,8
76.73,79.39,9.14,8.95,98.02,8.07,5.22521739130434,2.14130434782608,8.7,8.2
73.6,74.82,9.13,8.9,95.11,8.11,4.31260869565217,1.53608695652173,9.3,8.5
71.03,72.13,9.11,8.92,93.52,8.03,4.33083333333333,1.10458333333333,8.6,7.6
71.16,72.76,8.34,8.25,94.4,7.06,2.33260869565217,0.635217391304347,7.8,7
71.49,71.93,7.81,7.96,94.18,6.75,2.03208333333333,0.549583333333333,6.4,5.9
71.99,72.83,8.19,8.13,94.17,7.24,2.29826086956521,0.734782608695652,6.2,5.8
72.26,74.14,8.78,8.6,94.78,7.65,3.62208333333333,1.03083333333333,7.3,6.5
78.48,81.88,8.5,8.23,99.14,7.3,3.99652173913043,1.5691304347826,7.6,6.8
78.71,82.12,9.05,8.83,99.3,8.01,3.87521739130434,1.46347826086956,7.7,7.1
78.84,84.62,9.81,9.27,99.29,8.6,4.42,1.69333333333333,8.2,7.5
73.32,82.91,11.29,10.64,93.85,11.28,3.69608695652173,1.26,8.6,7.6
60.56,69.03,13.07,12.92,67.01,15.55,3.16086956521739,1.09695652173913,9.1,7.8
54.09,61.15,14.13,14.38,56.34,17.05,4.06499999999999,1.14090909090909,14.6,7.9
47.57,54.2,14.87,15.62,49.6,17.35,4.71652173913043,1.21521739130434,21.9,8.8
46.13,53.4,15.5,16.18,54.65,15.21,4.47590909090909,1.2,24.8,9.1
45.55,51.83,15.75,16.31,56.18,14.96,4.05478260869565,1.14130434782608,17.8,8.6
49.65,57.12,14.51,14.4,61.37,13.63,3.44708333333333,0.932083333333333,20.4,9.3
53.82,62.05,13.5,13.08,66.69,13.12,4.93217391304347,1.28739130434782,23.3,8.5
63.19,68.12,12.32,12.23,81.25,11.77,4.33333333333333,1.32166666666666,18.6,8.5
73.5,78.01,10.14,10.03,95.02,9.43,3.21478260869565,1.34347826086956,12.5,8.1
73.71,80.07,10.07,9.78,96.13,8.88,4.17739130434782,1.70347826086956,8.9,8
75.32,81.03,9.78,9.64,96.9,8.83,5.30166666666666,2.13541666666666,9.7,8.5
76.47,82.57,9.46,9.32,98.48,8.14,7.2191304347826,3.50695652173913,10.7,9.3
77.82,81.74,8.81,8.95,98.7,7.8,8.72238095238095,4.01142857142857,12.9,11.1
78.4,81.01,8.57,8.84,98.67,7.61,8.6791304347826,4.24173913043478,13.2,11.7
79.1,82.01,8.44,8.67,99.12,7.42,7.97391304347826,4.00565217391304,13,11.5
79.63,83.39,8.3,8.51,99.78,7.2,6.91869565217391,3.63260869565217,11.4,10.6
79.96,83.64,8.07,8.24,99.9,6.88,9.27708333333333,5.37208333333333,10.2,9.6
81.07,84.65,7.76,7.92,99.9,6.47,15.7282608695652,9.45652173913043,11.8,10.8
81.88,85.32,7.78,8.04,99.9,6.6,17.8830434782608,9.91478260869565,14.6,13.3
81.46,84.54,7.77,8.01,99.9,6.5,18.3208695652173,9.07260869565217,16.7,14.7
82.11,84.95,7.52,7.7,99.9,6.36,18.8086956521739,9.58260869565217,17.2,14.6
80.58,82.32,8.53,8.43,99.9,6.97,16.4939130434782,7.07608695652173,20.3,16.3
74.58,76.76,10.6,10.62,97.4,9.32,12.521304347826,5.10347826086956,20.6,16
66.31,67.67,12.61,12.76,66.55,17.42,8.68958333333333,3.04666666666666,20.3,15.5
61.25,62.35,13.7,13.71,61.15,16.74,7.63090909090909,2.78363636363636,18.9,12.9
58.31,59.67,14.19,14.39,54.11,19.39,6.9291304347826,2.68173913043478,20.9,12.3
55.5,55.07,14.91,15.52,51.13,18.74,7.56541666666666,2.52541666666666,24,12.3
53.66,51.82,15.4,16.65,59.42,15.67,8.38217391304347,3.76260869565217,23.4,11.5
52.72,50.97,15.27,15.98,61.69,14.88,6.47727272727272,2.1090909090909,22.5,11.1
68.3,71.29,10.7,10.58,90.29,10.52,5.26739130434782,1.80434782608695,24.3,11
68.95,77.23,11.35,10.66,92.53,10.93,5.59391304347826,2.29695652173913,13,10.3
70.28,77.4,10.99,10.32,92.25,10.8,7.20608695652173,3.30739130434782,14.2,11.6
70.6,76.53,10.44,10.1,91.72,10.36,6.50041666666666,2.58291666666666,16.5,12.9
68.68,76.08,9.4,8.99,88.52,9.43,8.1391304347826,3.37695652173913,14.4,11.1
70.79,77.56,9.43,9.1,90.65,9.07,8.96782608695652,3.60869565217391,21.8,11.3
73.22,77.61,8.98,8.97,92.71,8.56,8.0275,3.86666666666666,18.2,14
72.28,75.37,9.05,9.04,93.34,8.29,9.27347826086956,4.90478260869565,15,12.4
74.81,77.93,8.3,8.45,95.73,7.47,13.0860869565217,7.28826086956521,16.8,13.7
76.88,80.27,7.82,7.98,97.71,6.86,12.2625,7.16291666666666,19.5,16.1
78.34,81.39,7.43,7.57,98.67,6.49,13.5060869565217,7.00347826086956,18.2,15.1
78.85,81.68,7.18,7.29,98.86,6.23,10.401304347826,5.84434782608695,17.1,14.5
79.27,81.89,6.77,6.85,99.31,5.72,10.8275,6.13875,14.9,13.2
79.45,82.23,6.6,6.52,99.51,5.56,11.191304347826,6.25652173913043,14.7,13.1
80.28,82.91,6.48,6.49,99.81,5.52,10.825,6.12833333333333,15.3,13.4
79.17,82.21,7.71,7.47,99.68,6.35,12.6834782608695,6.46565217391304,15.5,13.1
79.77,84.81,7.61,6.93,99.88,6.22,17.2441666666666,10.81,16.5,14
76.8,82.81,8.75,8.01,98.42,7.39,16.8782608695652,10.6726086956521,21.8,18.2
72.03,77.86,10.69,10.04,77.83,15.12,12.4665217391304,8.10565217391304,24.7,20.2
65.18,66.62,12.13,13.05,48.12,22.08,12.4591304347826,7.15347826086956,29.4,21.6
58.18,55.21,13.37,15.08,40.74,22.66,9.45125,4.5825,40.8,21
51.81,52.49,14.18,14.66,50.35,16.74,7.12043478260869,2.83695652173913,32,14.8
52.19,53.49,14.91,14.62,57.97,14.47,5.8095652173913,2.18304347826086,28.9,12.9
60.99,66.78,13.9,12.29,78.01,12.65,7.93304347826087,2.6595652173913,21,10.8
58.04,65.04,14.22,13.33,73.83,13.3,8.03958333333333,3.58666666666666,22,13
52.12,59.5,14.63,13.19,64.65,13.93,7.35826086956521,2.59826086956521,23.5,12.9
49.55,58.74,13.91,12.84,58.53,13.36,7.0991304347826,2.1891304347826,34.4,13.9
55.46,62.39,12.33,11.84,62.83,12.22,8.50608695652173,2.56869565217391,28.8,12
64.63,68.61,10.47,10.29,71.67,11.15,12.58,3.76818181818181,34.3,13.1
64.54,65.78,11.09,11.03,71.4,11.52,12.6121739130434,4.56260869565217,49.3,16.7
63.74,65.74,11.32,11.21,69.17,11.7,12.9034782608695,5.44521739130434,41.7,18.8
63.46,62.61,11.49,11.55,71.88,11.48,15.4928571428571,7.39190476190476,34.7,17
63.71,64.23,11.66,11.65,77.73,11.37,15.3865217391304,6.55826086956521,33,19.4
64.18,65.93,11.64,11.48,82.07,11.13,12.7120833333333,6.45166666666666,35.6,18.7
64.51,66.14,11.57,11.48,84.23,11.1,13.1095652173913,6.19869565217391,28.3,17.8
70.5,72.77,11.4,11.29,92.89,10.48,12.0218181818181,6.03863636363636,26.7,17.1
79.45,80.53,10.64,10.67,97.94,9.83,17.7758333333333,11.3645833333333,20.3,15.9
80.73,82.6,10.7,10.6,99.72,9.81,17.7008695652173,10.9665217391304,21,18.1
77.99,80.36,11.33,11.16,98.15,10.54,12.5166666666666,6.4425,21.5,18
75.92,78.07,11.98,11.78,96.83,11.02,16.3986956521739,7.13652173913043,18.4,15.2
76,78.46,12.36,12.11,97.27,11.36,17.2429166666666,8.98791666666666,21.4,16.6
74.14,77.17,13.39,12.84,96.29,12.21,16.3995652173913,8.68217391304347,23.1,17.6
71.84,76.31,14.45,13.51,95,13.25,14.0258333333333,8.41416666666666,26.8,19.8
68.98,73.8,15.71,14.68,92.7,14.66,12.1508695652173,6.66565217391304,26.3,19.8
64.31,69.27,16.68,15.45,89.56,15.4,9.57608695652173,4.66130434782608,26.1,19.5
60.64,66.56,17.47,15.83,85.86,15.61,10.4621739130434,4.89,23.5,15.4
57.07,62.53,17.8,16.18,80.23,16.07,8.22391304347826,4.05043478260869,28.1,15.2
55.93,60.8,17.57,16.21,76.93,16.12,8.49583333333333,4.07541666666666,22.6,13.8
56.84,61.28,17.31,16.11,78.2,15.95,7.3,3.91260869565217,25.3,14.1
58.73,62.53,16.67,15.88,80.35,15.57,8.27652173913043,3.4895652173913,24.2,13.7
60.02,63.59,16.54,15.81,82.94,15.34,9.16304347826087,4.85260869565217,30,14.1
62.37,65.96,15.84,15.3,86.96,14.69,13.7821739130434,6.29782608695652,25.8,15.3
67.82,71.24,14.03,13.69,92.36,13.33,18.7830434782608,10.2295652173913,37.2,18.4
71.88,74.83,12.66,11.99,94.86,12.54,24.501304347826,13.2217391304347,36.2,24.6
74.28,78.35,11.96,11.35,96.33,11.96,24.2661904761904,14.0009523809523,41.5,29.4
76.06,80.13,11.56,11.06,97.14,11.46,26.3323809523809,16.3419047619047,40.4,28.8
77.46,82.08,11.21,10.77,98.23,10.83,28.9395454545454,19.0031818181818,41.5,30.2
77.6,81.89,11.11,10.75,99.29,10.02,35.0095454545454,23.8563636363636,40.2,30.9
78.77,82.96,10.75,10.32,99.9,9.52,44.4621739130434,30.5239130434782,42.2,34.6
79.63,83.15,10.4,9.64,99.9,9.17,82.8270833333333,46.4179166666666,50.3,40.4
79.23,84.26,9.89,9.14,99.9,9,74.6734782608695,44.0795652173913,60.4,54
80.14,84.28,9.62,8.53,99.9,8.67,58.7175,40.8870833333333,53.9,48.6
79.42,83.14,8.66,7.48,99.9,8.49,71.7130434782608,50.5021739130434,45.5,40.6
79.05,82.47,8.02,7.22,99.9,8.17,50.1020833333333,36.5091666666666,54.8,44.2
78.43,83.47,9.27,8.41,99.9,9,32.9034782608695,22.5647826086956,43.4,35.7
76.94,80.46,11.68,12.04,98.89,11.26,24.86875,17.0925,40.7,31
71,70.52,14.52,15.74,56.6,25.39,12.0534782608695,8.66869565217391,36.8,27.7
64.25,58.94,16.2,18.44,36.72,30.51,10.015652173913,7.27043478260869,33.7,22.8
56.32,49.41,17.53,20.05,34.59,29.48,9.28826086956521,5.38086956521739,40.3,20.5
51.91,43.74,18.43,21.94,39.3,26.19,8.46916666666666,4.485,41.7,17.8
48.49,40.72,19.57,23.02,51.46,20.18,8.95695652173913,3.85347826086956,33.1,15.7
45.25,38.81,20.84,23.56,51.13,20.62,7.46391304347826,3.24565217391304,30.7,14.9
42.36,37.7,22.5,24.14,50.79,21.03,11.6854166666666,4.08541666666666,25.4,13.7
42.99,42.67,21.92,21.83,50.51,21.54,9.07043478260869,3.73347826086956,30.2,15.4
47.63,46.99,20.04,20.56,52.44,20.77,9.3391304347826,3.49304347826086,26.3,15.2
55.91,58.49,17.77,17.57,57.27,18.83,10.0033333333333,3.90541666666666,24.7,15
64.21,65.89,15.37,15.18,72.48,16.43,21.3673913043478,7.28086956521739,30.7,16.4
68.68,70.55,13.94,13.43,86.4,15.13,26.0173913043478,9.46782608695652,62.8,24.8
71.14,73.14,13.03,12.5,91.45,14.24,28.6786363636363,10.9631818181818,65.4,31.1
73.92,75.09,12.03,11.41,93.64,13.63,30.7473913043478,12.2821739130434,49,34.1
74.76,76.24,11.52,10.76,95.2,12.72,22.6873913043478,10.7817391304347,51.4,35.8
76.01,77.37,10.82,9.99,96.69,12.16,22.8991304347826,12.5117391304347,41.3,29.5
76.4,78.67,10.48,9.53,97.6,11.74,22.7439130434782,14.1782608695652,40.8,29.4
78.23,79.8,9.91,9,98.2,11.71,24.2470833333333,16.8816666666666,39.2,29.5
78.1,79.83,9.52,8.71,96.29,12.53,25.4986956521739,18.5004347826086,37.2,30.5
82.43,80.65,9.59,8.35,98.02,10.99,24.7925,17.6466666666666,35.7,31.8
83.27,82.54,9.67,8.58,99.61,10.33,22.2626086956521,16.705652173913,34,30.7
85.58,82.9,9.59,8.65,99.9,9.98,27.8974999999999,19.7966666666666,28.8,25.6
86.7,87.53,10.66,10.42,99.9,10.81,25.6565217391304,17.2452173913043,29.9,25.8
84.31,85.85,11.9,11.79,99.67,11.74,21.41,14.8030434782608,30.6,25
81.58,82.11,12.87,13.17,98.06,12.54,18.4479166666666,12.4795833333333,28.6,22.5
77.24,78.34,13.72,13.95,96.12,13.27,14.0217391304347,10.0917391304347,27.7,21
69.56,73.42,15.25,14.73,92.45,14.54,10.9936363636363,7.56318181818181,24.9,19.5
62.24,67.16,16.57,15.96,83.31,16.05,8.39130434782608,5.66695652173913,23.2,17.7
60.41,62.59,16.78,16.91,79.7,16.18,8.94916666666666,4.93,23.5,15.9
57.24,60.38,17.46,17.41,79.07,15.84,7.55545454545454,4.17454545454545,26.2,16.3
57.54,54.02,16.8,18.82,78.37,15.8,7.76608695652174,4.35478260869565,23.1,15.1
58.98,58.55,15.72,16.07,75.56,15.71,6.70166666666666,3.5825,25.8,15.8
61.15,62.24,14.55,14.5,76.8,14.74,6.57608695652173,3.58695652173913,24.7,14.2
64.59,65.84,13.3,13.23,82.31,13.25,5.86,3.12347826086956,22.8,13.2
68.39,69.76,12.07,11.83,86.86,12.2,7.74260869565217,3.90478260869565,21.3,12.6
70.34,71.7,11.11,10.88,89.6,11.31,12.5591304347826,6.76217391304347,23.5,13.5
72.67,73.95,10.21,9.95,91.39,10.45,16.7291304347826,9.75217391304347,29.9,18.4
73.93,75.17,9.39,9.21,92.44,9.66,17.005909090909,9.96454545454545,32,22.7
74.22,75.94,9.01,8.73,93.77,9.08,13.8563636363636,7.81045454545454,29.2,23.3
74.88,77.57,8.29,8.05,95.05,8.42,17.0622727272727,8.1,23.6,19.8
77.23,78.96,7.62,7.35,96.14,7.88,12.225652173913,7.2195652173913,22,18.8
77.32,80.07,7.09,6.48,97.17,7.32,12.0178260869565,7.14391304347826,19.6,16.9
79.89,81.95,6.69,6.14,97.83,6.76,11.1945833333333,7.18791666666666,18.6,16.5
79.94,81.91,6.35,5.9,98.01,6.35,10.3608333333333,6.34791666666666,17.9,15.7
79.58,81.93,6.3,5.89,97.93,6.1,12.3408333333333,7.25916666666666,16.9,15.3
79.24,81.31,6.45,6.37,96.31,6.43,12.8408333333333,6.99875,18.8,16.5
76.45,78.71,7.12,6.98,95.29,6.76,12.175238095238,7.21952380952381,21.6,17.6
72.63,75.49,8.46,8.17,92.38,8.19,15.1733333333333,8.38333333333333,23.6,18.7
74.12,76.72,8.42,8.04,94.4,7.67,26.2730434782608,13.995652173913,28.2,21.3
73.46,76.43,9.79,9.3,95.08,8.49,26.0834782608695,15.0060869565217,29.9,24
72.4,75.88,10.61,10.09,94.96,9.28,33.2917391304347,20.7986956521739,30,24.2
69.25,73.1,12.25,11.91,93,11.1,35.2714285714285,21.9057142857142,35.9,29
66.91,57.47,13.29,17.83,90.4,12.43,41.3721739130434,24.2739130434782,39.1,30.9
60.17,49.31,16.11,19.7,84.45,14.11,34.3686363636363,20.9272727272727,45.6,33.3
54.27,47.61,17.9,20.38,78.8,15.11,28.8760869565217,17.0043478260869,48.6,31.9
55.56,53.41,17.02,17.18,74.61,16.07,27.3352173913043,15.7165217391304,45.1,28.4
60.85,60.86,15.63,15.4,77.11,15.6,28.4016666666666,15.9420833333333,46.1,28
67.01,68.77,13.89,13.46,85.59,14.13,30.6482608695652,17.3360869565217,52.2,29.1
71.24,72.81,12.25,11.79,93.7,12.23,53.2052173913043,27.4252173913043,55.6,31.5
74.97,75.88,10.77,10.09,96.7,11.29,64.21625,33.5175,62,41.8
76.4,77.62,9.95,9.04,97.06,11.08,48.065909090909,25.9781818181818,70.8,48.8
77.18,78.89,9.62,8.96,92.3,11.05,28.9841666666666,16.5620833333333,58.5,41.6
76.55,79.06,9.3,8.57,91.42,10.56,26.7243478260869,15.245652173913,44.3,32.4
76.26,79.9,9.08,8.02,92.58,9.87,26.7595833333333,15.5895833333333,41.2,30.3
76.75,80.63,8.83,8.05,93.38,9.4,25.5917391304347,15.0582608695652,38.5,29.9
76.41,79.99,8.66,7.9,94.32,9.15,22.9486956521739,14.1343478260869,36.7,29
77.89,81.41,8.3,7.38,94.93,8.86,23.395,14.4533333333333,34.4,27.5
78.63,81.92,8.06,7.52,95.6,8.39,22.9229166666666,13.8995833333333,34.1,27.1
78.03,80.88,7.67,7.3,96.24,7.99,21.9078260869565,13.2165217391304,33.7,26.7
79.85,82.65,7.35,6.9,96.35,7.68,20.9858333333333,12.1504166666666,34.5,26.7
77.88,80.83,8.21,7.88,94.5,8.21,18.1095652173913,10.311304347826,33.3,25.4
72.25,74.63,10.19,10.55,90.37,10.12,20.5317391304347,9.94086956521739,32.1,24.6
